29;967;Angela;Thompson;36;4.38;1964-03-07;Taj Mahal, Agra, India 282001;4218342686
30;544;Kimberly;Torres;5;4.82;1965-05-28;864 Palm Drive, San Jose, CA 95101;8648365758
31;852;Dorothy;King;20;4.45;1984-10-15;Table Mountain Rd, Cape Town, South Africa 8001;7722760953
32;260;Amy;Baker;42;3.22;1964-12-07;864 Palm Drive, San Jose, CA 95101;2477033437
33;196;Mary;Adams;19;4.99;1973-12-12;Sagrada Família 401, Barcelona, Spain 08013;5743997406
34;118;Justin;Rivera;43;3.85;1998-08-21;Marina Bay Sands 10, Singapore 018956;3810918208
35;722;Melissa;King;21;3.77;1994-02-22;864 Palm Drive, San Jose, CA 95101;414922005
36;608;Gregory;Hall;20;4.72;1971-11-11;Brandenburger Tor 1, Berlin, Germany 10117;2435416785
37;858;Stephanie;Hill;26;4.86;1993-06-11;Burj Khalifa 1, Dubai, UAE;3925567467
38;21;Emily;Brown;4;3.42;1985-01-04;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;2291868264
39;115;Scott;Anderson;16;3.62;1991-02-17;CN Tower 301, Toronto, Canada M5V 2T6;8032837086
40;741;Linda;Hall;26;3.22;1964-08-14;555 Mountain Street, Washington, DC 20001;4012198604
41;949;Kevin;Brown;8;3.59;1964-03-08;CN Tower 301, Toronto, Canada M5V 2T6;8842248200
42;210;Rebecca;Ramirez;50;3.58;1976-01-24;CN Tower 301, Toronto, Canada M5V 2T6;3795337741
43;3;Dennis;Jackson;28;4.25;1974-08-09;Brandenburger Tor 1, Berlin, Germany 10117;5280438991
44;241;Donald;Carter;15;4.89;1993-07-06;Forbidden City 4, Beijing, China 100006;3991876288
45;26;Angela;Gonzalez;10;3.24;2001-04-07;Table Mountain Rd, Cape Town, South Africa 8001;3008180047
46;772;Helen;Harris;17;3.17;1982-03-20;Piazza San Marco 1, Venice, Italy 30124;263444482
47;134;Kimberly;Campbell;36;4.12;1988-07-06;Sydney Opera House, Sydney, Australia 2000;9015437218
48;846;Samuel;Gonzalez;9;3.8;1974-09-19;753 Willow Avenue, San Diego, CA 92101;5823543284
49;518;Angela;Lewis;50;3.27;1974-12-11;Piazza San Marco 1, Venice, Italy 30124;7835861743
50;355;Lisa;Hall;11;4.56;1970-04-26;Brandenburger Tor 1, Berlin, Germany 10117;7094295339
51;113;Barbara;Wilson;7;4.36;1989-05-12;654 Maple Drive, Phoenix, AZ 85001;1589517920
52;830;Sarah;Torres;11;3.01;1991-04-05;789 Pine Road, Chicago, IL 60601;6400367537
53;68;Jacob;Carter;35;4.34;1962-07-19;Table Mountain Rd, Cape Town, South Africa 8001;3289289335
54;9;Anthony;Carter;36;3.63;2004-04-10;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4270002422
55;473;Angela;Walker;2;3.04;1982-04-15;Gyeongbokgung Palace 161, Seoul, South Korea 03045;8018823636
56;312;Paul;Walker;43;3.95;1989-01-29;654 Maple Drive, Phoenix, AZ 85001;2069526445
57;335;Christine;Lee;16;4.46;1992-04-19;456 Oak Avenue, Los Angeles, CA 90001;2006915496
58;190;John;Moore;44;4.99;1961-06-09;753 Willow Avenue, San Diego, CA 92101;4877278956
59;743;Michelle;Roberts;13;3.43;1967-05-12;Champs-Élysées 75, Paris, France 75008;4816203749
60;135;Cynthia;Nguyen;49;4.4;1992-03-09;Red Square 1, Moscow, Russia 109012;7547917720
61;563;Margaret;Rivera;30;3.47;1967-09-08;222 Park Avenue, Boston, MA 02101;9605966975
62;251;Jessica;King;22;3.9;1976-05-30;Red Square 1, Moscow, Russia 109012;3466270543
63;654;Jeffrey;Wright;14;4.5;1994-07-04;987 Cedar Lane, Philadelphia, PA 19101;6084378677
64;703;Amanda;Hernandez;19;4.28;2001-03-18;Forbidden City 4, Beijing, China 100006;7954743366
65;404;Kimberly;Carter;44;4.81;1976-06-21;Gyeongbokgung Palace 161, Seoul, South Korea 03045;187104218
66;179;Benjamin;Thomas;49;4.61;1983-12-29;CN Tower 301, Toronto, Canada M5V 2T6;6951007715
67;501;Elizabeth;Wright;20;3.09;1966-10-11;Shibuya Crossing 2, Tokyo, Japan 150-0043;9746690843
68;495;Matthew;Rodriguez;40;4.05;1983-02-06;Sagrada Família 401, Barcelona, Spain 08013;3357450944
69;439;Dennis;Anderson;26;3.82;1973-04-15;753 Willow Avenue, San Diego, CA 92101;5589814608
70;199;Raymond;Allen;0;4.85;1979-09-24;Gyeongbokgung Palace 161, Seoul, South Korea 03045;8410277731
71;188;Melissa;Rodriguez;5;4.72;1971-07-25;Brandenburger Tor 1, Berlin, Germany 10117;492352483
72;922;Samuel;Ramirez;30;3.52;1964-01-25;Gyeongbokgung Palace 161, Seoul, South Korea 03045;276034846
73;925;Ruth;Baker;29;4.51;1973-02-01;456 Oak Avenue, Los Angeles, CA 90001;2639604977
74;815;Michelle;Roberts;42;3.83;1983-11-05;Shibuya Crossing 2, Tokyo, Japan 150-0043;2087197378
75;109;Mary;Garcia;24;4.33;1997-05-31;666 Ocean Avenue, Miami, FL 33101;8085386849
76;324;Donna;Sanchez;39;4.59;1973-02-14;Taj Mahal, Agra, India 282001;2476133274
77;130;Maria;Sanchez;9;4.49;1989-05-05;Shibuya Crossing 2, Tokyo, Japan 150-0043;5410165068
78;701;Kevin;Lee;8;3.01;1976-03-05;Red Square 1, Moscow, Russia 109012;5680845254
79;388;Andrew;Moore;34;3.59;1965-09-09;Piazza San Marco 1, Venice, Italy 30124;8771096052
80;921;Pamela;Martinez;30;4.59;1989-08-31;654 Maple Drive, Phoenix, AZ 85001;7225181611
81;443;Dorothy;Lopez;20;3.93;1966-06-08;Shibuya Crossing 2, Tokyo, Japan 150-0043;4717073851
82;474;Jacob;Perez;26;4.57;1989-11-19;456 Oak Avenue, Los Angeles, CA 90001;2453069650
83;368;Linda;Wilson;38;3.01;1971-07-02;654 Maple Drive, Phoenix, AZ 85001;7141308742
84;680;Gary;Williams;0;3.89;1997-10-25;Shibuya Crossing 2, Tokyo, Japan 150-0043;4710344351
85;137;Justin;Roberts;19;4.45;2002-09-17;222 Park Avenue, Boston, MA 02101;3700160126
86;960;Brian;Moore;24;4.06;1963-09-01;Taj Mahal, Agra, India 282001;8429862513
87;296;Kimberly;Lee;38;4.11;1992-06-30;Gyeongbokgung Palace 161, Seoul, South Korea 03045;7182969703
88;363;Jason;Allen;28;4.05;2000-05-25;Gyeongbokgung Palace 161, Seoul, South Korea 03045;8618347332
89;756;Paul;Martinez;23;3.31;1999-05-24;789 Pine Road, Chicago, IL 60601;4378392664
90;172;Ruth;Thompson;24;4.42;1971-09-11;Sagrada Família 401, Barcelona, Spain 08013;5262858656
91;611;Angela;Nguyen;22;3.62;1992-05-06;321 Elm Boulevard, Houston, TX 77001;1863688589
92;609;Jason;Sanchez;27;4.22;1965-10-23;Shibuya Crossing 2, Tokyo, Japan 150-0043;808231499
93;813;Ashley;Harris;20;3.89;2001-06-30;789 Pine Road, Chicago, IL 60601;8540646248
94;790;Benjamin;Ramirez;9;4.47;1996-01-29;159 Birch Street, San Antonio, TX 78201;2553278159
95;259;Thomas;Davis;36;3.95;1980-11-10;753 Willow Avenue, San Diego, CA 92101;5333789392
96;798;Debra;Campbell;28;4.84;1964-03-29;444 Lake View, Denver, CO 80201;1005237653
97;819;Margaret;Jones;29;4.86;1988-05-25;654 Maple Drive, Phoenix, AZ 85001;8573959557
98;257;Cynthia;Martin;26;4.89;1993-04-26;Sydney Opera House, Sydney, Australia 2000;7146859352
99;841;Karen;Perez;47;3.37;1992-05-17;Burj Khalifa 1, Dubai, UAE;1811045555
100;950;George;Ramirez;4;3.09;1984-12-18;Taj Mahal, Agra, India 282001;8411497479
101;556;Ruth;Wright;30;4.61;1984-08-28;864 Palm Drive, San Jose, CA 95101;435807318
102;870;Debra;Flores;18;4.13;1995-10-11;Brandenburger Tor 1, Berlin, Germany 10117;325192616
103;171;Donna;Nguyen;19;4.8;1964-05-22;Marina Bay Sands 10, Singapore 018956;5433176942
104;943;Kimberly;Davis;17;4.83;1994-08-22;987 Cedar Lane, Philadelphia, PA 19101;7248707943
105;405;Edward;Allen;27;3.64;2002-07-03;Gyeongbokgung Palace 161, Seoul, South Korea 03045;8906900191
106;420;Alexander;Lee;21;4.56;1979-07-10;321 Elm Boulevard, Houston, TX 77001;4930417783
107;351;Jonathan;Perez;43;4.33;1962-06-09;159 Birch Street, San Antonio, TX 78201;3895201057
108;47;Emily;Mitchell;43;4.96;1992-05-24;987 Cedar Lane, Philadelphia, PA 19101;5655129269
109;937;Christine;Martin;3;4.79;1986-08-02;Taj Mahal, Agra, India 282001;846296908
110;641;Margaret;Rivera;4;3.45;1964-04-23;Shibuya Crossing 2, Tokyo, Japan 150-0043;1981952121
111;821;Timothy;Brown;42;3.9;1997-11-06;Burj Khalifa 1, Dubai, UAE;9649239930
112;822;Michelle;Lewis;19;3.23;1966-02-01;Forbidden City 4, Beijing, China 100006;3515058884
113;939;Steven;Hall;34;4.36;1979-05-06;864 Palm Drive, San Jose, CA 95101;9361561559
114;229;Richard;Lee;15;4.12;1976-05-25;Taj Mahal, Agra, India 282001;9021838585
115;805;Raymond;Martinez;18;4.77;1968-07-17;Gyeongbokgung Palace 161, Seoul, South Korea 03045;9946943080
116;247;Jacob;Hernandez;44;3.99;1976-11-04;Forbidden City 4, Beijing, China 100006;9422644224
117;672;Brenda;Nelson;6;3.0;1989-01-26;Sydney Opera House, Sydney, Australia 2000;8328958892
118;327;Donald;Jones;30;4.79;1991-04-06;654 Maple Drive, Phoenix, AZ 85001;8052422910
119;362;Mark;Sanchez;50;3.27;1969-08-10;321 Elm Boulevard, Houston, TX 77001;7652809249
120;98;Rebecca;Adams;20;4.76;1966-01-02;Piazza San Marco 1, Venice, Italy 30124;5597204904
121;338;Carolyn;Lewis;23;3.8;1974-12-02;Shibuya Crossing 2, Tokyo, Japan 150-0043;3504422027
122;567;Dennis;King;36;3.55;1978-08-02;Sydney Opera House, Sydney, Australia 2000;1100594753
123;599;Jerry;Jackson;31;3.45;1980-04-21;123 Main Street, New York, NY 10001;8841939103
124;164;Daniel;Mitchell;41;3.74;1967-11-24;864 Palm Drive, San Jose, CA 95101;7363622890
125;659;Eric;Thompson;6;3.49;1963-10-01;CN Tower 301, Toronto, Canada M5V 2T6;4483902071
126;385;Carolyn;King;18;4.92;1993-02-28;Red Square 1, Moscow, Russia 109012;5334573524
127;753;Melissa;Williams;0;3.2;2003-04-03;987 Cedar Lane, Philadelphia, PA 19101;2986683200
128;827;Brandon;Rivera;10;4.75;1995-04-01;159 Birch Street, San Antonio, TX 78201;5923819838
129;142;Rachel;Smith;18;4.8;1962-03-15;246 Spruce Road, Dallas, TX 75201;4786199679
130;270;Ronald;Martinez;4;3.08;1964-08-14;864 Palm Drive, San Jose, CA 95101;3134143281
131;124;Jason;Lopez;46;4.12;1990-11-11;Champs-Élysées 75, Paris, France 75008;4122568075
132;721;Matthew;Walker;9;5.0;1971-04-18;333 River Road, Seattle, WA 98101;5812937152
133;277;Emily;Nelson;38;3.51;2006-05-11;Burj Khalifa 1, Dubai, UAE;3699313183
134;396;Scott;Carter;9;3.66;1983-09-23;Table Mountain Rd, Cape Town, South Africa 8001;5619845249
135;726;Karen;Roberts;11;4.73;1981-03-12;Burj Khalifa 1, Dubai, UAE;2297945863
136;824;Raymond;Robinson;46;4.23;1974-10-07;246 Spruce Road, Dallas, TX 75201;8849660368
137;500;Jessica;Johnson;37;3.54;1991-04-14;444 Lake View, Denver, CO 80201;2564321270
138;874;Pamela;Lee;34;4.28;1989-05-20;Sydney Opera House, Sydney, Australia 2000;3554630673
139;788;Kenneth;Young;1;4.14;1965-10-19;654 Maple Drive, Phoenix, AZ 85001;9130684707
140;178;Steven;Taylor;48;3.89;1983-02-01;Marina Bay Sands 10, Singapore 018956;7154427632
141;757;Samantha;Smith;50;4.08;2007-02-19;987 Cedar Lane, Philadelphia, PA 19101;1287904693
142;191;Dorothy;Robinson;18;4.41;1980-12-14;Brandenburger Tor 1, Berlin, Germany 10117;9133907591
143;30;Paul;Adams;13;3.17;1961-05-20;Table Mountain Rd, Cape Town, South Africa 8001;7641528315
144;306;Debra;Thomas;40;3.65;2006-01-07;CN Tower 301, Toronto, Canada M5V 2T6;4987875148
145;51;Carolyn;Wright;40;3.85;1967-11-22;654 Maple Drive, Phoenix, AZ 85001;6809919380
146;560;Donna;Flores;47;3.08;1990-03-05;666 Ocean Avenue, Miami, FL 33101;6038975731
147;618;Virginia;Wright;39;3.54;1985-04-05;CN Tower 301, Toronto, Canada M5V 2T6;9304415654
148;53;John;Harris;36;4.91;1961-10-13;246 Spruce Road, Dallas, TX 75201;6848747677
149;529;Ruth;Roberts;8;3.78;1970-04-19;Forbidden City 4, Beijing, China 100006;8410797471
150;97;Steven;Robinson;10;3.04;1992-07-17;Piazza San Marco 1, Venice, Italy 30124;8573851401
151;914;Frank;Jackson;49;3.66;1960-12-12;Shibuya Crossing 2, Tokyo, Japan 150-0043;9823584656
152;454;Paul;Martinez;25;3.67;1986-09-05;444 Lake View, Denver, CO 80201;5154246449
153;551;Kevin;Hall;26;4.61;1983-10-25;159 Birch Street, San Antonio, TX 78201;8764605219
154;57;Steven;Clark;41;4.95;1984-03-08;789 Pine Road, Chicago, IL 60601;2366414156
155;136;Amanda;Thompson;15;3.44;1997-12-26;Champs-Élysées 75, Paris, France 75008;2239773000
156;847;Ryan;Nelson;14;3.84;1980-02-16;666 Ocean Avenue, Miami, FL 33101;2038306644
157;461;Stephen;Robinson;32;4.46;1979-06-10;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4650341139
158;771;Catherine;Green;47;4.03;1962-09-29;Table Mountain Rd, Cape Town, South Africa 8001;3385560839
159;509;Raymond;Campbell;18;3.51;1964-05-08;Brandenburger Tor 1, Berlin, Germany 10117;1456082031
160;977;Kathleen;Baker;19;4.75;1969-07-06;246 Spruce Road, Dallas, TX 75201;584147467
161;96;Andrew;Robinson;2;3.56;2007-04-13;321 Elm Boulevard, Houston, TX 77001;4776594032
162;573;Kathleen;Clark;16;3.58;1976-08-09;753 Willow Avenue, San Diego, CA 92101;6537741700
163;402;Nicholas;White;17;4.36;1974-09-16;Forbidden City 4, Beijing, China 100006;5762607022
164;93;Cynthia;Green;50;4.05;1968-10-25;Red Square 1, Moscow, Russia 109012;2801407161
165;48;Mary;Roberts;15;4.75;1990-10-16;Red Square 1, Moscow, Russia 109012;6037791698
166;83;Rachel;Thomas;35;3.84;1972-09-28;Red Square 1, Moscow, Russia 109012;6476184577
167;181;Laura;Carter;14;3.71;1997-04-20;Piazza San Marco 1, Venice, Italy 30124;7628849877
168;417;Sandra;White;48;4.16;1973-03-20;666 Ocean Avenue, Miami, FL 33101;7512607273
169;732;Larry;Hernandez;21;3.91;1986-11-14;Red Square 1, Moscow, Russia 109012;2608113416
170;391;Brenda;Moore;9;3.78;1974-07-01;Sagrada Família 401, Barcelona, Spain 08013;5711928827
171;898;Cynthia;Hall;24;3.79;1984-09-23;666 Ocean Avenue, Miami, FL 33101;9666740090
172;717;Jeffrey;Robinson;37;3.02;1969-08-23;666 Ocean Avenue, Miami, FL 33101;9645150317
173;432;Michelle;Campbell;26;4.74;1992-06-13;666 Ocean Avenue, Miami, FL 33101;9231444079
174;674;Betty;Carter;42;4.09;2003-10-13;864 Palm Drive, San Jose, CA 95101;523957257
175;607;Sarah;Harris;15;4.55;2007-02-22;Shibuya Crossing 2, Tokyo, Japan 150-0043;2721825305
176;154;Nicole;Davis;15;4.07;1993-06-07;Brandenburger Tor 1, Berlin, Germany 10117;7395923449
177;946;Sharon;Flores;47;4.46;1964-06-10;Red Square 1, Moscow, Russia 109012;1575519465
178;986;Virginia;Hill;12;3.66;1967-06-13;Piazza San Marco 1, Venice, Italy 30124;9224933389
179;352;Karen;Williams;45;3.59;2000-10-14;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1788674985
180;100;Christopher;Harris;43;3.42;1964-01-30;555 Mountain Street, Washington, DC 20001;1443381986
181;418;Laura;Torres;17;5.0;2006-06-12;Piazza San Marco 1, Venice, Italy 30124;6650339483
182;274;Emily;Carter;29;3.59;1961-08-10;Taj Mahal, Agra, India 282001;9306963153
183;481;Dorothy;Thomas;26;3.27;1975-08-30;Sagrada Família 401, Barcelona, Spain 08013;1792446254
184;752;Carolyn;Taylor;0;4.38;1969-03-05;Red Square 1, Moscow, Russia 109012;2569040004
185;294;Benjamin;Baker;42;3.27;1970-08-07;Champs-Élysées 75, Paris, France 75008;3878674745
186;496;Ryan;Lewis;47;3.27;1968-05-16;Gyeongbokgung Palace 161, Seoul, South Korea 03045;2963426715
187;644;Ryan;Martinez;19;4.38;1970-11-12;123 Main Street, New York, NY 10001;8477728988
188;928;Helen;Anderson;21;4.46;1987-08-02;444 Lake View, Denver, CO 80201;6914678141
189;46;Amy;Taylor;29;3.45;1990-12-20;Taj Mahal, Agra, India 282001;4835558672
190;775;Timothy;Smith;22;4.0;1984-06-02;Red Square 1, Moscow, Russia 109012;1097034092
191;705;Anna;Rodriguez;35;4.9;1976-03-26;Burj Khalifa 1, Dubai, UAE;616125310
192;581;Barbara;Allen;39;4.08;1997-08-16;Gyeongbokgung Palace 161, Seoul, South Korea 03045;6608036213
193;20;Cynthia;Wilson;4;3.93;2001-02-14;159 Birch Street, San Antonio, TX 78201;4086999456
194;748;Richard;Robinson;2;4.23;1995-11-26;Gyeongbokgung Palace 161, Seoul, South Korea 03045;4087865962
195;603;Deborah;Lewis;1;3.65;2000-12-25;Shibuya Crossing 2, Tokyo, Japan 150-0043;2810699224
196;81;Christopher;Nguyen;43;4.0;1988-01-17;Sydney Opera House, Sydney, Australia 2000;4169578656
197;144;Katherine;Johnson;30;4.3;1974-12-06;Marina Bay Sands 10, Singapore 018956;8060221948
198;117;Anthony;Johnson;2;4.32;1993-04-25;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;7832259948
199;862;Pamela;Clark;2;4.32;1999-06-08;Shibuya Crossing 2, Tokyo, Japan 150-0043;1501038807
200;333;David;Baker;15;3.86;2001-03-09;987 Cedar Lane, Philadelphia, PA 19101;1834581477
201;406;Catherine;Miller;12;3.76;1971-07-29;Marina Bay Sands 10, Singapore 018956;9475802427
202;411;Frank;Smith;45;4.11;1981-10-16;444 Lake View, Denver, CO 80201;3577411042
203;944;Stephanie;Taylor;36;4.38;2001-05-24;Marina Bay Sands 10, Singapore 018956;1764096798
204;330;Catherine;Torres;22;4.12;1977-12-16;Sydney Opera House, Sydney, Australia 2000;8233585877
205;11;Jeffrey;Nguyen;6;3.46;2006-06-05;789 Pine Road, Chicago, IL 60601;3880232431
206;87;Brian;Smith;45;3.19;1966-12-03;CN Tower 301, Toronto, Canada M5V 2T6;2189011870
207;238;Sarah;Hill;20;3.43;1961-09-14;Red Square 1, Moscow, Russia 109012;8196254874
208;425;Jeffrey;Adams;2;3.5;1990-05-28;Forbidden City 4, Beijing, China 100006;6524096675
209;931;Joshua;Martinez;27;3.19;1987-12-01;789 Pine Road, Chicago, IL 60601;9978527171
210;45;Jason;Moore;8;3.69;2006-12-02;444 Lake View, Denver, CO 80201;3298907870
211;325;Brandon;Williams;5;4.73;2000-10-07;Gyeongbokgung Palace 161, Seoul, South Korea 03045;2510453627
212;197;Betty;Martinez;17;3.03;2000-09-12;Red Square 1, Moscow, Russia 109012;8540975929
213;686;Jason;Gonzalez;7;4.05;1991-06-18;987 Cedar Lane, Philadelphia, PA 19101;3124175330
214;315;Barbara;Flores;19;3.01;1965-10-31;Champs-Élysées 75, Paris, France 75008;4829971882
215;541;Lisa;White;48;3.81;1967-12-28;864 Palm Drive, San Jose, CA 95101;853989793
216;91;Nancy;Lopez;36;3.14;1968-01-09;Piazza San Marco 1, Venice, Italy 30124;3001946238
217;35;Kimberly;Williams;7;4.99;2002-07-24;Piazza San Marco 1, Venice, Italy 30124;1067643614
218;537;Benjamin;Roberts;0;3.32;2002-03-16;222 Park Avenue, Boston, MA 02101;8733759223
219;82;Daniel;Hall;40;4.39;2006-04-12;Burj Khalifa 1, Dubai, UAE;6491314896
220;102;Virginia;Lewis;34;3.63;1978-10-09;321 Elm Boulevard, Houston, TX 77001;4504975177
221;55;Ryan;Roberts;19;5.0;1999-11-03;246 Spruce Road, Dallas, TX 75201;9560955080
222;127;Cynthia;Clark;23;3.24;1974-02-14;753 Willow Avenue, San Diego, CA 92101;7800058312
223;162;Alexander;Baker;16;3.61;2005-03-31;Taj Mahal, Agra, India 282001;4841558957
224;464;Katherine;Gonzalez;43;4.7;1997-05-14;Burj Khalifa 1, Dubai, UAE;4698913705
225;400;Anna;Thomas;40;3.51;1989-04-12;246 Spruce Road, Dallas, TX 75201;8506194367
226;169;Anthony;Thompson;40;3.77;1969-07-21;864 Palm Drive, San Jose, CA 95101;9346610562
227;535;Brian;Jackson;13;3.19;1973-09-02;222 Park Avenue, Boston, MA 02101;4120487510
228;7;Stephen;Ramirez;16;4.4;1962-04-04;Forbidden City 4, Beijing, China 100006;4527108711
229;482;Jennifer;Williams;50;3.94;2006-06-11;Red Square 1, Moscow, Russia 109012;7560555516
230;403;Samantha;Green;50;3.04;1990-09-09;864 Palm Drive, San Jose, CA 95101;2957607485
231;341;Andrew;Perez;43;4.28;1993-10-23;333 River Road, Seattle, WA 98101;9990938431
232;570;Barbara;Clark;6;4.72;1961-11-07;Brandenburger Tor 1, Berlin, Germany 10117;9267431259
233;539;Sarah;King;40;4.47;1979-06-22;Burj Khalifa 1, Dubai, UAE;8430365073
234;871;Cynthia;Rivera;35;4.67;1998-01-02;Gyeongbokgung Palace 161, Seoul, South Korea 03045;9790513548
235;202;Rebecca;Ramirez;23;3.26;1972-05-07;Gyeongbokgung Palace 161, Seoul, South Korea 03045;1954389671
236;745;David;Robinson;40;4.91;1965-06-03;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;9256735882
237;918;Rebecca;Martin;24;5.01;1961-01-24;Brandenburger Tor 1, Berlin, Germany 10117;4195320377
238;773;Michelle;Ramirez;15;3.92;2000-10-07;333 River Road, Seattle, WA 98101;9900425869
239;831;Gary;Lee;27;4.79;1997-10-26;246 Spruce Road, Dallas, TX 75201;8291851103
240;419;Larry;Lee;37;4.88;1998-07-03;864 Palm Drive, San Jose, CA 95101;3228036188
241;576;Patricia;White;2;4.87;1996-09-26;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;6714525450
242;708;Nancy;Thompson;19;3.78;2005-10-05;123 Main Street, New York, NY 10001;2033964220
243;313;Sharon;Harris;24;3.13;2003-12-17;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;7124888920
244;719;James;Taylor;23;4.42;1962-01-29;Brandenburger Tor 1, Berlin, Germany 10117;3963223246
245;176;Maria;Green;25;4.6;1987-08-18;Forbidden City 4, Beijing, China 100006;4014981012
246;121;Maria;Torres;22;3.66;1968-12-28;159 Birch Street, San Antonio, TX 78201;9587097881
247;369;Ronald;Torres;26;4.61;1999-11-20;222 Park Avenue, Boston, MA 02101;1908132402
248;183;Jack;Miller;2;4.36;1964-02-24;Gyeongbokgung Palace 161, Seoul, South Korea 03045;6519780103
249;710;Katherine;Johnson;40;3.22;1974-02-05;Forbidden City 4, Beijing, China 100006;6369291267
250;60;David;Davis;42;3.87;1979-05-26;333 River Road, Seattle, WA 98101;9334367399
251;450;Daniel;Miller;27;4.83;1991-08-23;Taj Mahal, Agra, India 282001;5288148573
252;275;Richard;Harris;34;3.43;1963-01-31;654 Maple Drive, Phoenix, AZ 85001;6958801972
253;875;Jason;Allen;23;4.36;1995-04-13;456 Oak Avenue, Los Angeles, CA 90001;6228420136
254;878;Charles;King;29;3.75;1990-10-03;Sydney Opera House, Sydney, Australia 2000;936110517
255;349;David;Lee;27;4.54;1983-05-05;Taj Mahal, Agra, India 282001;4760547037
256;374;Angela;Gonzalez;17;3.36;1991-07-12;246 Spruce Road, Dallas, TX 75201;7641630950
257;932;Jason;Ramirez;45;3.73;1986-12-27;444 Lake View, Denver, CO 80201;4433715654
258;881;Justin;Nelson;42;3.64;1994-04-12;Marina Bay Sands 10, Singapore 018956;7937583687
259;14;Virginia;Nguyen;47;3.65;1984-06-30;864 Palm Drive, San Jose, CA 95101;5443329917
260;12;Jonathan;Adams;41;3.38;1990-02-07;Sydney Opera House, Sydney, Australia 2000;4270142698
261;718;Michael;Lee;42;3.25;1989-09-11;123 Main Street, New York, NY 10001;7857565049
262;548;Katherine;Smith;17;3.7;2006-09-06;Sagrada Família 401, Barcelona, Spain 08013;7381116059
263;747;Mark;Young;35;4.94;2007-02-27;333 River Road, Seattle, WA 98101;2544469310
264;565;Sandra;Scott;32;4.64;1976-02-11;987 Cedar Lane, Philadelphia, PA 19101;2745476212
265;621;Karen;Miller;41;3.46;1961-11-28;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;3401213304
