31;802;Gregory;Green;31;3.47;1974-11-24;246 Spruce Road, Dallas, TX 75201;6992258018
32;304;Sandra;Lewis;19;3.55;1972-03-04;Piazza San Marco 1, Venice, Italy 30124;5309316112
33;826;Raymond;Moore;41;3.18;1998-03-26;321 Elm Boulevard, Houston, TX 77001;2003501290
34;206;Brandon;Perez;35;3.33;1990-06-27;Sydney Opera House, Sydney, Australia 2000;604608400
35;937;Lisa;Johnson;32;4.08;1999-02-17;Forbidden City 4, Beijing, China 100006;1290606322
36;458;Kimberly;Thomas;5;3.7;1995-01-01;246 Spruce Road, Dallas, TX 75201;6973594617
37;948;Michelle;Scott;11;3.98;1996-12-09;222 Park Avenue, Boston, MA 02101;6260936732
38;608;Richard;Williams;23;3.0;1976-06-10;444 Lake View, Denver, CO 80201;871861356
39;912;Anthony;Hernandez;47;4.62;1974-12-29;987 Cedar Lane, Philadelphia, PA 19101;194918292
40;864;Katherine;Nelson;48;3.56;1997-07-22;222 Park Avenue, Boston, MA 02101;4999713671
41;786;Dorothy;Sanchez;25;3.14;2002-06-04;Champs-Élysées 75, Paris, France 75008;2808434517
42;923;Steven;Rodriguez;8;3.22;1984-08-22;Brandenburger Tor 1, Berlin, Germany 10117;8152754364
43;683;Helen;Campbell;44;4.88;1980-01-14;753 Willow Avenue, San Diego, CA 92101;1215927962
44;641;Thomas;Rodriguez;20;3.22;1964-07-22;CN Tower 301, Toronto, Canada M5V 2T6;941721136
45;722;Amanda;Perez;28;4.75;1961-12-25;Champs-Élysées 75, Paris, France 75008;4732564819
46;703;Ronald;Young;8;4.47;1966-07-24;666 Ocean Avenue, Miami, FL 33101;2137791180
47;652;Janet;Roberts;40;3.85;1998-04-24;Shibuya Crossing 2, Tokyo, Japan 150-0043;9788426486
48;830;Ruth;Davis;9;4.33;2007-01-14;333 River Road, Seattle, WA 98101;3307073837
49;430;Edward;Taylor;6;3.35;1966-11-23;Gyeongbokgung Palace 161, Seoul, South Korea 03045;3030775256
50;254;Lisa;Hernandez;20;3.62;2000-02-27;864 Palm Drive, San Jose, CA 95101;9194591425
51;821;Frank;Jackson;15;3.96;1969-06-14;555 Mountain Street, Washington, DC 20001;7722764659
52;204;Brian;Baker;4;3.43;1983-07-03;CN Tower 301, Toronto, Canada M5V 2T6;9109895777
53;860;Jennifer;Wright;28;3.49;1960-11-11;246 Spruce Road, Dallas, TX 75201;2702019278
54;271;Virginia;Wilson;6;3.46;1987-08-07;CN Tower 301, Toronto, Canada M5V 2T6;9086679151
55;200;John;Rivera;11;4.78;2001-07-31;CN Tower 301, Toronto, Canada M5V 2T6;2143109359
56;360;Nancy;Scott;33;4.91;1989-08-12;654 Maple Drive, Phoenix, AZ 85001;749856741
57;946;Sharon;Sanchez;47;3.36;1969-09-24;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;5224008703
58;486;Stephen;Gonzalez;33;3.72;2001-01-20;Brandenburger Tor 1, Berlin, Germany 10117;4597017882
59;865;Eric;Nelson;7;3.08;1998-11-21;123 Main Street, New York, NY 10001;8442371449
60;910;Kevin;Nguyen;1;4.6;1969-03-16;123 Main Street, New York, NY 10001;9647166207
61;474;John;Lewis;41;4.28;2005-02-27;222 Park Avenue, Boston, MA 02101;7879761709
62;985;Frank;Moore;38;4.8;1986-01-30;Red Square 1, Moscow, Russia 109012;7969595726
63;766;Pamela;Allen;9;3.73;1991-08-10;753 Willow Avenue, San Diego, CA 92101;5684570609
64;724;Joseph;Lewis;36;4.6;1995-02-20;321 Elm Boulevard, Houston, TX 77001;1725978202
65;134;Amanda;Green;37;3.61;1991-06-15;Sydney Opera House, Sydney, Australia 2000;1401023501
66;242;Amanda;Davis;29;3.6;1986-05-26;CN Tower 301, Toronto, Canada M5V 2T6;3075191350
67;901;Catherine;Hall;17;4.76;1973-11-28;CN Tower 301, Toronto, Canada M5V 2T6;7625754975
68;559;Sarah;Hill;5;4.11;1973-04-03;456 Oak Avenue, Los Angeles, CA 90001;9324201562
69;701;Anna;Moore;5;3.8;1988-10-23;Shibuya Crossing 2, Tokyo, Japan 150-0043;6445063161
70;339;Ruth;King;44;4.23;1982-07-11;864 Palm Drive, San Jose, CA 95101;2624375840
71;926;Jack;Gonzalez;44;4.9;1995-03-26;333 River Road, Seattle, WA 98101;3231011878
72;616;Kathleen;King;49;4.46;1995-02-26;333 River Road, Seattle, WA 98101;4411611146
73;222;Jack;Johnson;22;3.39;1992-02-12;Table Mountain Rd, Cape Town, South Africa 8001;1623619266
74;18;Jason;Thomas;14;4.04;1987-06-12;Taj Mahal, Agra, India 282001;7149132412
75;17;Brenda;Nguyen;41;4.25;1992-05-23;333 River Road, Seattle, WA 98101;1807758669
76;143;Ronald;Rodriguez;9;4.63;2002-04-30;444 Lake View, Denver, CO 80201;4523497445
77;714;Eric;Adams;38;4.93;1967-03-26;666 Ocean Avenue, Miami, FL 33101;9400655881
78;229;Cynthia;Hill;41;5.0;2002-01-06;666 Ocean Avenue, Miami, FL 33101;4280910576
79;293;Melissa;Lee;6;4.59;2006-06-25;Gyeongbokgung Palace 161, Seoul, South Korea 03045;2897283236
80;388;Brandon;Lewis;3;4.51;1989-04-28;Piazza San Marco 1, Venice, Italy 30124;8585241256
81;688;Brian;Baker;41;4.87;1961-05-08;864 Palm Drive, San Jose, CA 95101;8665522713
82;118;Amy;Harris;4;3.97;1990-07-08;789 Pine Road, Chicago, IL 60601;918845561
83;854;Dennis;Johnson;9;3.01;2004-08-22;Sydney Opera House, Sydney, Australia 2000;4947598383
84;140;Betty;Lee;15;4.22;1982-11-23;CN Tower 301, Toronto, Canada M5V 2T6;8799248328
85;858;Gregory;Torres;34;3.22;2001-12-24;753 Willow Avenue, San Diego, CA 92101;2136429659
86;377;Jessica;Moore;40;4.39;1980-03-31;Forbidden City 4, Beijing, China 100006;7452885843
87;428;Nancy;King;18;3.48;1988-03-25;666 Ocean Avenue, Miami, FL 33101;6239935199
88;536;Dorothy;Lewis;43;3.01;1983-12-07;555 Mountain Street, Washington, DC 20001;9077973372
89;790;Cynthia;King;34;3.68;1971-05-23;987 Cedar Lane, Philadelphia, PA 19101;1454421448
90;401;Jason;Martinez;9;3.99;1990-09-10;555 Mountain Street, Washington, DC 20001;548877414
91;120;Barbara;Young;45;3.34;1976-09-30;Gyeongbokgung Palace 161, Seoul, South Korea 03045;9183248804
92;210;Lisa;Walker;42;4.29;1992-03-15;Red Square 1, Moscow, Russia 109012;2968794751
93;636;Lisa;Martinez;18;4.83;1964-10-18;456 Oak Avenue, Los Angeles, CA 90001;9379413596
94;639;James;Thomas;48;4.68;1961-08-23;753 Willow Avenue, San Diego, CA 92101;447805779
95;269;Deborah;Smith;43;3.89;1967-09-15;864 Palm Drive, San Jose, CA 95101;3617362164
96;658;Patricia;Perez;3;3.67;1994-03-01;123 Main Street, New York, NY 10001;8695220095
97;538;Donald;Wright;32;3.72;1975-11-02;Sydney Opera House, Sydney, Australia 2000;4976278321
98;219;Virginia;Rivera;24;3.11;1965-02-16;321 Elm Boulevard, Houston, TX 77001;7646911362
99;598;Nicholas;Williams;17;4.72;1979-03-23;321 Elm Boulevard, Houston, TX 77001;8041359848
100;621;Sandra;Hall;10;3.9;1980-09-19;Forbidden City 4, Beijing, China 100006;296109661
101;72;Christopher;Taylor;44;3.58;1973-08-31;753 Willow Avenue, San Diego, CA 92101;9798811125
102;521;Samantha;Young;15;4.67;2005-09-02;Sydney Opera House, Sydney, Australia 2000;848356280
103;208;Donna;Thompson;25;3.09;2002-08-09;666 Ocean Avenue, Miami, FL 33101;1346494399
104;307;Deborah;Thomas;5;4.62;1992-08-06;Gyeongbokgung Palace 161, Seoul, South Korea 03045;3036567883
105;928;George;Sanchez;19;3.6;1978-12-18;Forbidden City 4, Beijing, China 100006;9008680232
106;963;Donna;Moore;32;3.48;1971-06-02;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;1316950553
107;100;Barbara;Thompson;18;3.06;1975-09-24;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;8878915341
108;835;Helen;Hill;0;4.33;2003-06-02;Brandenburger Tor 1, Berlin, Germany 10117;4396526687
109;811;Brian;Hill;43;3.27;1995-09-13;Sydney Opera House, Sydney, Australia 2000;4142487536
110;626;Kimberly;Ramirez;14;3.74;1973-01-09;123 Main Street, New York, NY 10001;6952971215
111;243;Elizabeth;Campbell;25;4.26;1987-02-19;753 Willow Avenue, San Diego, CA 92101;573847229
112;886;Charles;White;16;4.67;1972-01-22;246 Spruce Road, Dallas, TX 75201;8243937759
113;63;Jason;Perez;13;4.73;1967-07-07;246 Spruce Road, Dallas, TX 75201;7988241695
114;399;Donald;Mitchell;31;4.75;2000-12-19;444 Lake View, Denver, CO 80201;383156858
115;178;Margaret;Baker;2;3.59;1975-04-04;Burj Khalifa 1, Dubai, UAE;7017518173
116;241;Emma;Jackson;9;3.65;1978-10-10;666 Ocean Avenue, Miami, FL 33101;993710688
117;451;Gary;Lewis;37;3.47;2001-09-04;555 Mountain Street, Washington, DC 20001;9044428984
118;503;Jessica;Jackson;29;4.85;1980-01-25;753 Willow Avenue, San Diego, CA 92101;9389369056
119;190;Gary;Miller;27;4.22;1977-07-18;Sydney Opera House, Sydney, Australia 2000;1506138218
120;460;Gregory;Lopez;0;4.36;1982-04-21;CN Tower 301, Toronto, Canada M5V 2T6;4185725801
121;62;Brian;Mitchell;19;4.06;1980-07-21;123 Main Street, New York, NY 10001;9081849366
122;584;Justin;Mitchell;37;3.83;2003-04-09;Sydney Opera House, Sydney, Australia 2000;1733129051
123;620;Sandra;Jones;3;4.72;1974-08-06;Marina Bay Sands 10, Singapore 018956;2265589081
124;111;Anna;Carter;26;3.32;1970-09-04;321 Elm Boulevard, Houston, TX 77001;6894304966
125;443;Melissa;Perez;32;3.32;1995-03-26;159 Birch Street, San Antonio, TX 78201;1379843232
126;288;Jacob;Miller;32;3.88;1995-01-25;444 Lake View, Denver, CO 80201;221452010
127;904;Jonathan;Hernandez;1;4.36;1965-12-25;222 Park Avenue, Boston, MA 02101;5442554209
128;467;Barbara;Gonzalez;17;3.33;2000-03-31;222 Park Avenue, Boston, MA 02101;997955182
129;528;Carolyn;Perez;43;3.79;1985-05-12;Burj Khalifa 1, Dubai, UAE;3085455160
130;408;Jack;Martinez;44;3.58;2001-11-18;666 Ocean Avenue, Miami, FL 33101;8603696917
131;988;Ruth;Lee;29;4.83;1986-06-20;222 Park Avenue, Boston, MA 02101;5694607215
132;21;Lisa;Thomas;28;4.12;2001-05-18;Piazza San Marco 1, Venice, Italy 30124;9649152105
133;767;Lisa;Gonzalez;32;4.62;1993-03-21;Burj Khalifa 1, Dubai, UAE;4041516590
134;822;Carol;Hill;18;3.62;1983-05-18;333 River Road, Seattle, WA 98101;4193138476
135;13;Janet;Wilson;47;3.89;1974-03-15;Champs-Élysées 75, Paris, France 75008;7852036789
136;892;Kathleen;Miller;38;3.45;1991-03-07;Burj Khalifa 1, Dubai, UAE;825886323
137;473;Sarah;Jackson;4;4.4;1986-11-05;123 Main Street, New York, NY 10001;9996977017
138;982;Christopher;Campbell;37;4.43;1988-10-04;Gyeongbokgung Palace 161, Seoul, South Korea 03045;7973536693
139;276;Sarah;Scott;45;4.04;1990-09-01;Brandenburger Tor 1, Berlin, Germany 10117;5292380078
140;572;Laura;Robinson;31;3.44;1974-06-15;159 Birch Street, San Antonio, TX 78201;8102749133
141;416;Karen;Hall;2;3.11;1975-01-13;Shibuya Crossing 2, Tokyo, Japan 150-0043;1500916623
142;734;Dennis;Campbell;45;4.12;2005-05-17;CN Tower 301, Toronto, Canada M5V 2T6;5755471800
143;82;Melissa;Robinson;15;4.83;1968-02-08;321 Elm Boulevard, Houston, TX 77001;6431013195
144;333;Christine;Hall;23;3.18;1967-07-24;753 Willow Avenue, San Diego, CA 92101;3868491186
145;353;Linda;Taylor;35;3.21;1987-02-13;753 Willow Avenue, San Diego, CA 92101;7203541547
146;119;Dorothy;Lopez;24;4.91;2001-09-09;Red Square 1, Moscow, Russia 109012;2838600861
147;59;Raymond;Ramirez;12;3.99;1974-10-30;321 Elm Boulevard, Houston, TX 77001;5717341440
148;809;Ashley;Mitchell;50;3.83;1999-02-23;123 Main Street, New York, NY 10001;9014019829
149;285;David;Mitchell;40;3.44;1961-12-29;Sydney Opera House, Sydney, Australia 2000;2432137718
150;671;Virginia;Harris;43;4.35;1996-08-17;CN Tower 301, Toronto, Canada M5V 2T6;2449892228
151;694;Thomas;Lee;44;3.49;1979-03-29;789 Pine Road, Chicago, IL 60601;4369023159
152;432;Karen;Martinez;31;4.19;1976-02-02;Brandenburger Tor 1, Berlin, Germany 10117;1728984162
153;30;Scott;Lopez;25;3.18;1985-02-08;987 Cedar Lane, Philadelphia, PA 19101;659007246
154;831;Amanda;Anderson;26;4.5;1977-05-27;Sagrada Família 401, Barcelona, Spain 08013;8175395784
155;67;Virginia;Wilson;33;4.66;1970-05-28;Gyeongbokgung Palace 161, Seoul, South Korea 03045;128807363
156;579;Michelle;Harris;0;3.41;1969-12-27;Shibuya Crossing 2, Tokyo, Japan 150-0043;9924404177
157;778;Ryan;Lewis;48;3.12;1997-04-15;555 Mountain Street, Washington, DC 20001;4973945146
158;445;Rebecca;Young;27;3.58;1979-03-11;Forbidden City 4, Beijing, China 100006;3237310277
159;184;Kimberly;Roberts;21;3.68;1968-02-28;Sagrada Família 401, Barcelona, Spain 08013;1869445681
160;478;Andrew;Johnson;38;4.0;1998-10-02;444 Lake View, Denver, CO 80201;3495651472
161;172;Jennifer;Hall;15;4.56;1979-12-25;Brandenburger Tor 1, Berlin, Germany 10117;6378425418
162;569;Nancy;Sanchez;1;4.48;1969-09-08;Table Mountain Rd, Cape Town, South Africa 8001;6898971238
163;454;Melissa;Carter;23;4.8;1974-09-01;Red Square 1, Moscow, Russia 109012;1554551425
164;50;Joseph;Jackson;19;3.7;2006-04-30;444 Lake View, Denver, CO 80201;743085080
165;567;Jonathan;Green;17;3.46;1991-03-14;246 Spruce Road, Dallas, TX 75201;6641657133
166;284;Anna;Hall;36;3.78;1993-07-11;Piazza San Marco 1, Venice, Italy 30124;4823945525
167;187;Kathleen;Hill;43;3.75;1991-09-17;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;2390261993
168;292;Daniel;Young;9;4.08;2003-07-15;987 Cedar Lane, Philadelphia, PA 19101;5286791891
169;736;Jacob;Perez;46;3.96;1973-08-12;864 Palm Drive, San Jose, CA 95101;9042525712
170;675;Kenneth;Martinez;34;3.72;1976-09-22;333 River Road, Seattle, WA 98101;4342171942
171;501;George;Gonzalez;29;4.11;1967-06-13;987 Cedar Lane, Philadelphia, PA 19101;1841189852
172;130;Elizabeth;Williams;7;3.6;1989-03-28;654 Maple Drive, Phoenix, AZ 85001;3711630117
173;279;Gregory;Moore;13;3.75;1992-12-01;Piazza San Marco 1, Venice, Italy 30124;8285833501
174;940;Sharon;Lee;47;4.13;1969-09-10;333 River Road, Seattle, WA 98101;4523475549
175;64;Robert;Clark;23;3.57;2000-03-02;Sydney Opera House, Sydney, Australia 2000;9765480682
176;139;Joshua;Smith;32;4.3;2001-11-13;Taj Mahal, Agra, India 282001;7263870251
177;156;Anthony;Flores;20;4.35;2000-12-01;Sagrada Família 401, Barcelona, Spain 08013;3150849960
178;459;Catherine;Roberts;11;4.04;1986-12-23;753 Willow Avenue, San Diego, CA 92101;9762459155
179;695;Paul;Johnson;12;4.33;2000-06-27;Sydney Opera House, Sydney, Australia 2000;7604801521
180;61;Patricia;Campbell;43;4.25;1993-05-08;444 Lake View, Denver, CO 80201;9772888842
181;832;Kathleen;Torres;28;4.34;1995-05-24;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;1736276963
182;387;Jonathan;Mitchell;31;4.68;1968-06-09;753 Willow Avenue, San Diego, CA 92101;7286320286
183;491;Robert;Martinez;43;3.12;1998-10-29;753 Willow Avenue, San Diego, CA 92101;6012389489
184;286;Jeffrey;Lopez;34;3.45;1989-01-12;Sagrada Família 401, Barcelona, Spain 08013;5944145156
185;329;Jerry;Rivera;36;3.04;1996-12-14;Taj Mahal, Agra, India 282001;8601998628
186;900;Jerry;Young;30;4.46;1982-06-30;321 Elm Boulevard, Houston, TX 77001;4734248613
187;495;Charles;Davis;5;4.71;2006-01-18;222 Park Avenue, Boston, MA 02101;493487075
188;496;John;Rivera;49;4.63;2005-07-28;333 River Road, Seattle, WA 98101;8601374545
189;510;Andrew;Roberts;10;3.71;1971-08-18;Brandenburger Tor 1, Berlin, Germany 10117;3019117507
190;469;Brenda;Green;4;4.15;1979-06-06;Brandenburger Tor 1, Berlin, Germany 10117;3172206123
191;323;Jack;Walker;5;3.67;1988-03-18;333 River Road, Seattle, WA 98101;2704979945
192;505;Maria;Garcia;7;4.62;1983-02-16;444 Lake View, Denver, CO 80201;3649516183
193;404;Nicholas;Jackson;22;4.42;1975-10-17;Forbidden City 4, Beijing, China 100006;4819355064
194;952;Amy;Garcia;41;4.76;1977-07-05;654 Maple Drive, Phoenix, AZ 85001;3574844459
195;991;Betty;Roberts;12;3.43;2006-02-18;Sydney Opera House, Sydney, Australia 2000;7126526403
196;807;James;Thomas;46;4.68;1980-01-04;159 Birch Street, San Antonio, TX 78201;1857073423
197;975;Dorothy;Allen;50;3.55;1980-03-28;Forbidden City 4, Beijing, China 100006;1118597193
198;105;Joseph;Taylor;23;4.48;1980-05-30;321 Elm Boulevard, Houston, TX 77001;4180289332
199;412;Kenneth;Moore;28;3.38;2005-06-08;Sydney Opera House, Sydney, Australia 2000;6244484841
200;11;Timothy;Johnson;32;4.86;1971-11-07;Table Mountain Rd, Cape Town, South Africa 8001;6977525480
201;337;Elizabeth;Miller;32;4.32;1966-05-19;Gyeongbokgung Palace 161, Seoul, South Korea 03045;8733561583
202;376;Mark;Martin;46;4.24;1990-03-01;Forbidden City 4, Beijing, China 100006;4107429757
203;354;Carol;King;31;3.98;1988-09-25;222 Park Avenue, Boston, MA 02101;3886961039
204;45;Emma;Smith;0;3.08;2003-10-30;Sydney Opera House, Sydney, Australia 2000;2413707562
205;960;Dennis;Hernandez;9;3.63;1961-10-11;Forbidden City 4, Beijing, China 100006;5032453147
206;141;Michael;Hall;5;3.23;2002-08-05;Brandenburger Tor 1, Berlin, Germany 10117;1145257791
207;60;Nancy;Thomas;48;4.03;2001-10-10;444 Lake View, Denver, CO 80201;1498151658
208;625;Melissa;Hill;32;4.06;1971-10-24;Champs-Élysées 75, Paris, France 75008;4949274987
209;317;Cynthia;Campbell;30;4.7;1999-03-26;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;8433736644
210;942;Jacob;Roberts;21;4.5;1965-06-08;Burj Khalifa 1, Dubai, UAE;8345766130
211;690;Laura;White;30;4.81;1966-04-30;CN Tower 301, Toronto, Canada M5V 2T6;7397859761
212;797;Alexander;Wilson;20;4.02;2005-12-20;Red Square 1, Moscow, Russia 109012;7988566761
213;4;Rebecca;Harris;16;3.41;2007-08-21;Sydney Opera House, Sydney, Australia 2000;1074487017
214;361;John;Gonzalez;39;4.1;1993-07-28;123 Main Street, New York, NY 10001;5991859031
215;880;Brenda;Harris;3;3.5;1996-08-21;159 Birch Street, San Antonio, TX 78201;1857116899
216;142;Cynthia;Taylor;17;4.2;1989-10-19;222 Park Avenue, Boston, MA 02101;5456585776
217;389;Larry;Smith;14;4.16;1992-11-20;654 Maple Drive, Phoenix, AZ 85001;1715940952
218;383;Eric;Hernandez;1;3.58;1979-02-07;Red Square 1, Moscow, Russia 109012;8239027946
219;439;Amy;King;6;3.71;1968-08-18;Red Square 1, Moscow, Russia 109012;4525241114
220;908;Susan;Baker;40;4.9;1970-03-27;Marina Bay Sands 10, Singapore 018956;9695480000
221;400;Mary;Scott;15;3.16;2004-06-13;456 Oak Avenue, Los Angeles, CA 90001;4810126100
222;152;Nicholas;Lopez;17;4.05;1976-12-27;Sydney Opera House, Sydney, Australia 2000;4165573465
223;622;Alexander;Mitchell;37;4.15;1988-10-30;Champs-Élysées 75, Paris, France 75008;9287847245
224;951;Margaret;Flores;48;3.93;1972-01-08;Brandenburger Tor 1, Berlin, Germany 10117;2237137407
225;583;Kevin;Thompson;44;4.79;1997-03-21;789 Pine Road, Chicago, IL 60601;8855218711
226;785;Patrick;Campbell;35;3.04;1971-11-22;555 Mountain Street, Washington, DC 20001;9190255330
227;561;William;Clark;27;4.82;2005-04-01;Piazza San Marco 1, Venice, Italy 30124;7285980958
228;848;Melissa;Johnson;26;4.18;1972-02-24;321 Elm Boulevard, Houston, TX 77001;8399855285
229;395;Maria;Ramirez;30;3.32;2006-06-19;Shibuya Crossing 2, Tokyo, Japan 150-0043;1199924482
230;867;Pamela;Lewis;13;3.27;1984-11-23;Sagrada Família 401, Barcelona, Spain 08013;1468400167
231;610;Alexander;Lopez;34;4.57;1984-08-09;159 Birch Street, San Antonio, TX 78201;5054973885
232;272;Carolyn;Thomas;9;3.72;1985-09-11;Sagrada Família 401, Barcelona, Spain 08013;9384523630
233;155;Linda;Garcia;3;3.04;1969-03-09;Shibuya Crossing 2, Tokyo, Japan 150-0043;9116601611
234;316;Christopher;Adams;28;5.0;1974-08-23;Marina Bay Sands 10, Singapore 018956;5983424486
235;113;Susan;Hill;46;3.51;2005-06-16;555 Mountain Street, Washington, DC 20001;6285290091
236;6;Kenneth;Garcia;40;4.82;1998-08-03;222 Park Avenue, Boston, MA 02101;8195954070
237;861;Brandon;Hernandez;19;3.33;2000-12-17;Brandenburger Tor 1, Berlin, Germany 10117;9289462687
238;746;Jessica;Harris;2;3.53;1972-03-29;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;2400517435
239;212;Melissa;Wilson;40;4.15;1996-01-11;222 Park Avenue, Boston, MA 02101;5014193376
240;670;Patricia;Ramirez;36;4.71;1961-06-23;555 Mountain Street, Washington, DC 20001;4350543429
241;151;Emma;Perez;23;3.63;1968-12-08;Sydney Opera House, Sydney, Australia 2000;9474631257
242;321;Lisa;Lopez;6;3.79;1978-10-06;666 Ocean Avenue, Miami, FL 33101;2150140312
243;866;Kimberly;Jones;1;4.85;1963-06-25;555 Mountain Street, Washington, DC 20001;5367027610
244;54;Pamela;Rodriguez;39;3.44;1990-04-04;Piazza San Marco 1, Venice, Italy 30124;3460485979
245;684;Katherine;Carter;1;4.38;1974-08-05;Sydney Opera House, Sydney, Australia 2000;7381219454
246;997;Elizabeth;Wilson;33;4.63;1970-03-23;246 Spruce Road, Dallas, TX 75201;4731214783
247;902;Mark;Clark;45;3.69;1968-06-12;Table Mountain Rd, Cape Town, South Africa 8001;767340953
248;363;Justin;Hall;22;3.0;2006-08-17;333 River Road, Seattle, WA 98101;1273727735
249;741;George;Walker;37;4.32;1965-06-17;Forbidden City 4, Beijing, China 100006;364047379
250;450;Patrick;Sanchez;14;4.69;1970-01-26;555 Mountain Street, Washington, DC 20001;9763584273
251;425;Frank;Clark;43;4.8;1969-09-03;Taj Mahal, Agra, India 282001;2477598746
252;818;Larry;Sanchez;3;3.45;1972-03-24;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;7950558430
253;936;Helen;Mitchell;46;4.99;1988-12-24;Gyeongbokgung Palace 161, Seoul, South Korea 03045;7967451387
254;76;Raymond;Sanchez;2;4.44;1960-12-21;654 Maple Drive, Phoenix, AZ 85001;5212856375
255;116;Jonathan;Miller;34;3.59;1979-09-05;321 Elm Boulevard, Houston, TX 77001;4485150814
256;931;Joseph;Harris;27;3.26;1989-05-02;CN Tower 301, Toronto, Canada M5V 2T6;9056287557
257;665;Nancy;Williams;34;3.92;1982-08-16;159 Birch Street, San Antonio, TX 78201;1487814409
258;571;Anthony;Adams;25;4.89;1989-07-20;654 Maple Drive, Phoenix, AZ 85001;8867044172
259;596;Rachel;Martinez;6;3.36;1989-08-09;456 Oak Avenue, Los Angeles, CA 90001;6662474655
260;649;Betty;Hill;45;4.52;1993-09-20;Shibuya Crossing 2, Tokyo, Japan 150-0043;5452943312
261;191;Linda;Williams;44;3.43;2001-05-27;Burj Khalifa 1, Dubai, UAE;6697608095
262;718;Karen;Nguyen;4;3.02;1962-02-13;123 Main Street, New York, NY 10001;475401487
263;882;Steven;Lewis;22;3.88;1993-08-22;555 Mountain Street, Washington, DC 20001;5466746934
264;633;James;Rodriguez;20;4.66;1983-05-24;Marina Bay Sands 10, Singapore 018956;5077022642
265;362;Virginia;Gonzalez;13;3.28;2003-04-17;333 River Road, Seattle, WA 98101;8916212099
266;215;Joshua;Wilson;14;3.71;1979-02-25;Piazza San Marco 1, Venice, Italy 30124;4656355554
